Nothing,577_words.csv,563_words.csv,1_words.csv,266_words.csv,272_words.csv,13_words.csv,253_words.csv,586_words.csv,26_words.csv,258_words.csv,7_words.csv,571_words.csv,18_words.csv,279_words.csv,565_words.csv,255_words.csv,580_words.csv,20_words.csv,260_words.csv,568_words.csv,274_words.csv,15_words.csv,562_words.csv,576_words.csv,273_words.csv,12_words.csv,267_words.csv,27_words.csv,252_words.csv,587_words.csv,6_words.csv,259_words.csv,19_words.csv,278_words.csv,564_words.csv,570_words.csv,21_words.csv,254_words.csv,581_words.csv,569_words.csv,275_words.csv,14_words.csv,261_words.csv,589_words.csv,29_words.csv,3_words.csv,575_words.csv,269_words.csv,561_words.csv,30_words.csv,251_words.csv,584_words.csv,559_words.csv,24_words.csv,264_words.csv,578_words.csv,11_words.csv,270_words.csv,573_words.csv,567_words.csv,5_words.csv,262_words.csv,17_words.csv,276_words.csv,257_words.csv,582_words.csv,8_words.csv,22_words.csv,28_words.csv,249_words.csv,2_words.csv,588_words.csv,560_words.csv,574_words.csv,268_words.csv,25_words.csv,31_words.csv,250_words.csv,585_words.csv,10_words.csv,271_words.csv,265_words.csv,579_words.csv,566_words.csv,572_words.csv,4_words.csv,16_words.csv,277_words.csv,263_words.csv,9_words.csv,23_words.csv,256_words.csv,583_words.csv
577_words.csv,0.0024685650887573862,0.0017235576923076937,0.001414571005917159,0.001741374434389142,0.001355502136752137,0.001702107988165679,0.0017442024886877843,0.001528159340659338,0.0012553418803418802,0.0016090745192307708,0.0018740754437869798,0.0017433894230769248,0.0016997965976331345,0.0015632512019230786,0.0018711756993006951,0.0016748798076923102,0.0015497737556561101,0.0012913995726495727,0.0017001201923076944,0.0016003605769230782,0.001604567307692306,0.0011796016483516505,0.0017948717948717964,0.0016271033653846164,0.0017540064102564115,0.0013609467455621292,0.0019640837104072414,0.0010907451923076903,0.0017439903846153857,0.001524939903846156,0.001387758875739643,0.0015763221153846162,0.0016535027472527448,0.001633814102564105,0.0018440030364372474,0.0014386094674556196,0.0016073409763313607,0.001522686298076925,0.0014807692307692326,0.001977449633699636,0.0018261718750000023,0.00149539262820513,0.0015560281065088732,0.0015332031250000018,0.0015166083916083935,0.0015907451923076938,0.0016548978365384624,0.001931397928994082,0.0016346153846153826,0.0014206730769230772,0.0017284578402366833,0.0015461881868131847,0.0014561760355029578,0.0012908653846153862,0.0016899038461538475,0.001462339743589742,0.001436760355029585,0.001705128205128208,0.0016466346153846188,0.0017968750000000018,0.0016400786713286685,0.0015902366863905322,0.0013186813186813195,0.0018202457264957226,0.0017242973372781053,0.0014971454326923085,0.001494082840236685,0.0011511752136752144,0.0012379807692307694,0.0016984097633136073,0.001468195266272188,0.0016012286324786301,0.0015661057692307708,0.001614819004524888,0.0015793269230769248,0.0012475961538461534,0.001445585664335667,0.001779447115384618,0.0014102564102564134,0.0015859375000000016,0.0016459276018099573,0.0015625000000000038,0.0017176573426573411,0.0016089743589743613,0.0016714242788461561,0.001474358974358977,0.0017437130177514776,0.0018583066239316213,0.001629273504273502,0.0016069711538461541,0.001319444444444445,0.001681941105769233,0.0013405448717948747
563_words.csv,0.0017235576923076937,0.0027859374999999837,0.0014873798076923074,0.0017532169117647084,0.0014973958333333356,0.0021490384615384644,0.0020937500000000053,0.0016947544642857166,0.0015911458333333363,0.001780273437499993,0.0023476562500000064,0.0020300781249999963,0.0020276442307692343,0.0017294921874999945,0.0021999289772727296,0.0018839843749999972,0.0018658088235294146,0.0015112847222222253,0.0016343749999999976,0.0019906249999999967,0.0016908482142857163,0.0012466517857142843,0.002064360119047619,0.001703124999999995,0.0017541666666666665,0.0016826923076923097,0.0020137867647058837,0.0014013671874999968,0.0017816406249999963,0.0017104492187499938,0.0017445913461538478,0.0017980468749999967,0.0017092633928571465,0.0018364583333333345,0.002053865131578946,0.0016634615384615405,0.002101862980769235,0.0017832031249999942,0.001871354166666667,0.0023098958333333313,0.0018706054687499956,0.001698567708333333,0.0020093149038461584,0.0017026367187499957,0.0016725852272727244,0.0019191406249999972,0.0017563476562499946,0.002027343750000003,0.0020727163461538517,0.001619531249999999,0.00211868990384616,0.001796316964285718,0.0017049278846153863,0.00160390625,0.0018019531249999967,0.001939236111111115,0.0017433894230769237,0.0017979166666666677,0.0019306640624999925,0.0021410156249999954,0.0023909801136363647,0.0017229567307692317,0.001487723214285713,0.0019283854166666694,0.0021204927884615446,0.0016982421874999942,0.0016881009615384644,0.0013897569444444474,0.0013506944444444475,0.0020339543269230808,0.001572115384615386,0.0017356770833333362,0.001959374999999998,0.0018616727941176494,0.0017739583333333333,0.0013734375,0.0016278409090909067,0.0019410156249999961,0.0014850260416666666,0.002012499999999997,0.0017725183823529438,0.0016093749999999997,0.002119554924242426,0.0019822916666666665,0.001728515624999994,0.0017390625000000002,0.001919170673076927,0.0021028645833333355,0.0017404513888888916,0.0018164062499999975,0.0016119791666666698,0.0019042968749999945,0.0016140625000000011
1_words.csv,0.001414571005917159,0.0014873798076923074,0.00240939349112425,0.001442307692307694,0.0013461538461538459,0.001660040680473372,0.0017816742081447976,0.0014414491758241738,0.001399572649572649,0.001692457932692308,0.0018902551775147904,0.00163641826923077,0.0016683616863905312,0.00163611778846154,0.0016083916083916073,0.0016544471153846169,0.001597850678733033,0.0014356303418803416,0.0015727163461538478,0.001615384615384616,0.0016354739010988992,0.001215659340659342,0.0016100045787545798,0.0015782752403846166,0.0016915064102564126,0.001606878698224851,0.0016240101809954768,0.0012620192307692282,0.0015913461538461541,0.001646634615384616,0.0014413831360946742,0.0015817307692307695,0.0015496222527472503,0.0016121794871794889,0.001797191295546561,0.0013461538461538444,0.0017501849112426015,0.001642878605769234,0.0015248397435897467,0.0016952838827838845,0.0017758413461538482,0.001425280448717951,0.001674371301775147,0.0013754507211538472,0.001373470279720282,0.0016057692307692316,0.0015422175480769233,0.0018634430473372765,0.0016142751479289916,0.0013557692307692316,0.001818139792899406,0.0014783653846153822,0.0014811390532544378,0.0014915865384615397,0.001688100961538463,0.0016312767094017078,0.0016392381656804716,0.0016971153846153872,0.0014310396634615384,0.001739182692307693,0.0017755681818181798,0.0015754437869822482,0.0012654532967032977,0.001710069444444442,0.00177977071005917,0.0013957331730769247,0.001384060650887573,0.001267361111111112,0.0012700320512820523,0.0016249075443786959,0.001681767751479289,0.001568509615384614,0.0015985576923076936,0.0014748303167420832,0.0016073717948717973,0.001251201923076924,0.0013986013986014019,0.0015961538461538476,0.0014493189102564126,0.001697716346153847,0.0016996606334841648,0.001399238782051284,0.0017300407925407919,0.001504006410256413,0.0013514122596153847,0.0016586538461538488,0.00168916420118343,0.0019471153846153826,0.0016205929487179455,0.001672475961538464,0.0012980769230769237,0.0015422175480769233,0.0013333333333333363
266_words.csv,0.001741374434389142,0.0017532169117647084,0.001442307692307694,0.0033261245674740723,0.0016727941176470592,0.0018159643665158344,0.0021188365051903143,0.0018178834033613469,0.0015686274509803932,0.002051930147058818,0.0018339932126696804,0.0019857536764705903,0.0017802601809954715,0.0020749080882352913,0.0019790274064171187,0.002305147058823535,0.0017263192041522516,0.0015676062091503275,0.0024843750000000057,0.0017527573529411795,0.001832983193277312,0.0013314075630252086,0.0021301645658263267,0.0017049632352941163,0.002109681372549016,0.0017123868778280548,0.0022788711072664375,0.0011500459558823543,0.0021401654411764763,0.0016492417279411746,0.0016480486425339373,0.0018630514705882382,0.0017410714285714301,0.001864583333333329,0.0021816950464396264,0.001744909502262446,0.0017742505656108572,0.00220530790441176,0.0017187499999999952,0.002073266806722686,0.002094439338235292,0.0018183210784313707,0.001986001131221716,0.0016894531249999965,0.0017438168449197885,0.0017118566176470608,0.0019025735294117606,0.0018460124434389092,0.0018810096153846108,0.001510110294117645,0.0021917420814479595,0.0016386554621848745,0.0017576357466063351,0.0014531249999999974,0.00207352941176471,0.0017437704248366034,0.0015716911764705895,0.0018743872549019571,0.0018445542279411733,0.0019002757352941187,0.0016698696524064228,0.001919541855203622,0.001387867647058822,0.002145629084967321,0.0018117222850678682,0.0017331112132352906,0.0016395644796380101,0.0013684640522875812,0.0013592728758169937,0.0019008059954751092,0.0016346153846153858,0.0018285334967320281,0.0018635110294117666,0.001757136678200693,0.0019497549019607816,0.0012656249999999968,0.0016502339572192542,0.002217371323529415,0.0015594362745098012,0.0015413602941176485,0.002124243079584778,0.001963082107843134,0.0018674799465240625,0.0019454656862745046,0.0019669117647058785,0.0017769607843137211,0.001861920248868775,0.0021686070261437928,0.0021440972222222204,0.0016534926470588253,0.0014756944444444446,0.002347196691176467,0.0015790441176470552
272_words.csv,0.001355502136752137,0.0014973958333333356,0.0013461538461538459,0.0016727941176470592,0.002959104938271618,0.0016486378205128193,0.0017187500000000002,0.001361607142857144,0.0013406635802469136,0.0015299479166666664,0.0015872061965811945,0.0016657986111111146,0.0015705128205128192,0.0016536458333333305,0.0015916982323232345,0.001797743055555558,0.0013858251633986924,0.0012461419753086417,0.0016631944444444465,0.0015156250000000024,0.0014942956349206363,0.0011284722222222228,0.001708829365079369,0.0015169270833333326,0.0015798611111111102,0.0014196047008547,0.001799428104575164,0.0010047743055555565,0.0014782986111111145,0.0014637586805555537,0.0014529914529914528,0.001649305555555559,0.0014781746031746054,0.0014861111111111088,0.0017068713450292415,0.0013287927350427353,0.0017033920940170923,0.0016243489583333322,0.0013263888888888876,0.0016823743386243412,0.0014344618055555547,0.001365740740740742,0.001609241452991451,0.0014138454861111103,0.001412563131313133,0.001613715277777781,0.001563585069444443,0.001724759615384614,0.0014817040598290583,0.001274305555555556,0.0018830128205128188,0.0012872023809523824,0.0015144230769230764,0.001296875,0.001571180555555558,0.0015065586419753094,0.0014783653846153842,0.0017719907407407402,0.001420355902777776,0.001681423611111113,0.0017100694444444468,0.001587873931623931,0.001378968253968255,0.0018142361111111115,0.00158386752136752,0.0013031684027777766,0.001547809829059828,0.0011033950617283944,0.0012789351851851857,0.001764823717948716,0.0013835470085470085,0.0015142746913580267,0.0015069444444444475,0.0015287990196078446,0.0015185185185185178,0.0012013888888888888,0.0013494318181818204,0.0015772569444444464,0.0012905092592592597,0.0014609375000000032,0.0015461601307189552,0.0014641203703703713,0.001543560606060609,0.0016655092592592585,0.0015364583333333309,0.0015011574074074053,0.0016673344017094,0.0017129629629629647,0.0015885416666666674,0.0015043402777777809,0.0012461419753086412,0.0015516493055555535,0.0012696759259259243
13_words.csv,0.001702107988165679,0.0021490384615384644,0.001660040680473372,0.0018159643665158344,0.0016486378205128193,0.0032216161242603473,0.0021136170814479594,0.0016389079670329632,0.001683360042735039,0.0019396033653846184,0.0025189534023668616,0.0021616586538461572,0.002362009985207097,0.001951998197115386,0.002262347027972021,0.0020700120192307754,0.0019244909502262402,0.0015277777777777748,0.0018843149038461568,0.00227133413461539,0.001785714285714283,0.0013573145604395597,0.0020718864468864495,0.001938852163461542,0.0019246794871794876,0.0018541974852070982,0.0020347850678733015,0.001518930288461538,0.0018590745192307726,0.001955378605769234,0.001671135355029584,0.0018242187500000038,0.0018728537087912055,0.001840144230769231,0.0020173329959514235,0.0017164386094674544,0.0021768676035502942,0.0017506760817307722,0.001692708333333333,0.0022893772893772904,0.0019260817307692332,0.002033754006410254,0.0022653938609467415,0.0018209134615384637,0.0018646197552447518,0.0019489182692307733,0.0018321814903846196,0.002062684911242601,0.002375878328402364,0.0017331730769230783,0.00220483542899408,0.001755236950549446,0.0017677514792899388,0.0018052884615384628,0.0018858173076923112,0.0019120592948717958,0.00197300295857988,0.002046073717948719,0.0019647686298076956,0.002179987980769233,0.002480332167832162,0.0017793084319526625,0.0017178914835164823,0.0019370993589743614,0.002212694156804731,0.00176832932692308,0.001756656804733725,0.0014616720085470064,0.0016619925213675203,0.002244822485207097,0.0017622041420118323,0.0019187366452991475,0.001958834134615389,0.0019587811085972806,0.0017748397435897445,0.0015126201923076938,0.001790319055944054,0.0019495192307692358,0.0015444711538461528,0.0022851562500000038,0.0018848981900452457,0.0016631610576923056,0.002250509906759904,0.002057692307692308,0.0017112379807692332,0.0018806089743589748,0.002273946005917157,0.001972489316239318,0.0017958733974358992,0.001977163461538465,0.0015925480769230745,0.0016631610576923104,0.001653846153846155
253_words.csv,0.0017442024886877843,0.0020937500000000053,0.0017816742081447976,0.0021188365051903143,0.0017187500000000002,0.0021136170814479594,0.003495891003460234,0.0019413077731092454,0.0014481209150326803,0.002403492647058819,0.0024452064479637955,0.002078125000000004,0.002027007918552031,0.002217945772058819,0.0022175802139037517,0.0024715073529411814,0.0020161115916955026,0.0016247957516339873,0.0022261029411764738,0.0021204044117647106,0.0020069590336134454,0.0013983718487394943,0.0020430672268907523,0.0020662913602941136,0.002439338235294116,0.001843891402714933,0.002227508650519032,0.0012798713235294137,0.0022945772058823584,0.0018250229779411742,0.0018092477375565629,0.0019545036764705916,0.0016439075630252117,0.0020226715686274487,0.002141544117647056,0.0014727092760181003,0.0021595729638009,0.002292049632352938,0.0020238970588235265,0.0023818277310924322,0.002490234374999996,0.001819087009803919,0.002391473416289588,0.0017802159926470558,0.001662767379679147,0.002039062500000004,0.0018956801470588194,0.0022239111990950194,0.0021677036199094983,0.0018740808823529387,0.0023260746606334785,0.002048319327731095,0.0019365101809954762,0.0016810661764705857,0.0020000000000000026,0.0021001838235294146,0.0019011595022624455,0.0020257352941176446,0.001748621323529409,0.002357536764705889,0.0024657419786096326,0.002196691176470589,0.001533613445378151,0.00213031045751634,0.002343396493212666,0.0017733226102941155,0.001698246606334843,0.0014338235294117658,0.0013715277777777784,0.00230203619909502,0.0017795531674208145,0.0020537173202614394,0.0020317095588235352,0.0018998702422145346,0.002294730392156862,0.001423713235294116,0.001712065508021395,0.002260110294117651,0.0016528799019607826,0.00202665441176471,0.002283737024221457,0.0020496323529411733,0.0021927918894830644,0.0018884803921568607,0.0017158777573529386,0.0019479166666666633,0.0021507352941176434,0.002414726307189541,0.0023355800653594777,0.0019103860294117678,0.0016748366013071899,0.002234604779411762,0.001650735294117643
586_words.csv,0.001528159340659338,0.0016947544642857166,0.0014414491758241738,0.0018178834033613469,0.001361607142857144,0.0016389079670329632,0.0019413077731092454,0.002858737244897967,0.0013926091269841289,0.0016943359374999975,0.0018393715659340618,0.0015948660714285756,0.0017256181318681288,0.0018010602678571398,0.001834415584415586,0.0018761160714285752,0.0019669117647058846,0.0015203373015873038,0.00183761160714286,0.0016356026785714322,0.0018805803571428587,0.0013775510204081642,0.001790497448979595,0.0016713169642857122,0.002013392857142856,0.00176940247252747,0.0020496323529411776,0.0012137276785714284,0.0017868303571428605,0.00185477120535714,0.0016200206043956009,0.0015345982142857166,0.0014971301020408182,0.001891369047619046,0.0018191964285714257,0.0015530563186813148,0.001850103021978017,0.0016915457589285693,0.0019598214285714267,0.0020742984693877574,0.002009626116071427,0.0015634300595238101,0.001842805631868129,0.0017047991071428552,0.0016801948051948041,0.001681919642857145,0.0017389787946428543,0.0019878949175824146,0.0017166037087912045,0.001526785714285713,0.002020518543956039,0.0017370854591836754,0.0015178571428571407,0.0013727678571428565,0.0016210937500000023,0.0017615327380952359,0.0013813530219780206,0.0015677083333333326,0.0016748046874999973,0.0016690848214285737,0.0018161525974025974,0.0016028502747252732,0.0012547831632653075,0.0018514384920634906,0.0018595467032966999,0.0017306082589285687,0.0015410370879120857,0.0012537202380952408,0.0013120039682539704,0.0017642513736263689,0.0016243131868131846,0.001972346230158726,0.001763950892857145,0.0016163340336134467,0.0019724702380952367,0.0011562499999999995,0.0016558441558441547,0.0019531250000000056,0.001750372023809525,0.0016456473214285735,0.0017443539915966404,0.0015978422619047632,0.001833400974025972,0.0016011904761904746,0.0016761997767857123,0.0016540178571428548,0.0017191792582417545,0.001852058531746029,0.0018824404761904735,0.00182589285714286,0.0015575396825396853,0.0016985212053571403,0.0017291666666666642
26_words.csv,0.0012553418803418802,0.0015911458333333363,0.001399572649572649,0.0015686274509803932,0.0013406635802469136,0.001683360042735039,0.0014481209150326803,0.0013926091269841289,0.0026620370370370496,0.0014301215277777758,0.0016312767094017074,0.0016241319444444482,0.0014262820512820494,0.0016134982638888874,0.0015127840909090937,0.0016163194444444493,0.0015369689542483655,0.0013599537037037048,0.0014548611111111147,0.0015920138888888928,0.0014484126984127003,0.0011731150793650802,0.001703042328042332,0.001385633680555554,0.0013715277777777769,0.0015411324786324782,0.0015196078431372548,0.001217447916666668,0.0013263888888888908,0.001546223958333331,0.0014383012820512824,0.0014331597222222252,0.001496775793650796,0.0015300925925925907,0.0015688961988304113,0.0014463141025641015,0.0015478098290598273,0.0014984809027777752,0.0014340277777777756,0.0017088293650793678,0.0015299479166666654,0.0015538194444444443,0.0015665064102564072,0.0012912326388888873,0.0014393939393939413,0.0014765625000000033,0.0016015624999999984,0.0016332799145299115,0.0014663461538461518,0.0013194444444444456,0.0017287660256410224,0.0013454861111111135,0.001310096153846154,0.0014375000000000015,0.0014522569444444461,0.0015605709876543206,0.0014596688034188027,0.0017939814814814797,0.0016579861111111081,0.001489583333333336,0.0017005997474747498,0.0012727029914529914,0.0015054563492063505,0.0018682484567901264,0.0013408119658119633,0.0013302951388888876,0.0014276175213675207,0.0013290895061728398,0.001302083333333334,0.0013474893162393141,0.001424946581196582,0.0015277777777777792,0.0015711805555555587,0.0014583333333333338,0.0015150462962962956,0.0011232638888888885,0.0015088383838383857,0.0014704861111111134,0.0012905092592592601,0.0014782986111111136,0.001370506535947713,0.0013512731481481483,0.0014541245791245805,0.0015081018518518505,0.0013780381944444435,0.001497685185185184,0.0015758547008546994,0.0016560570987654336,0.0014641203703703717,0.0014331597222222254,0.0013040123456790117,0.001446397569444442,0.001251157407407406
258_words.csv,0.0016090745192307708,0.001780273437499993,0.001692457932692308,0.002051930147058818,0.0015299479166666664,0.0019396033653846184,0.002403492647058819,0.0016943359374999975,0.0014301215277777758,0.0034179687499999905,0.002173227163461542,0.001859374999999995,0.0017788461538461567,0.0021563720703125,0.0019753196022727275,0.0022919921874999948,0.0017807904411764684,0.0013194444444444436,0.0021333007812499964,0.001923339843749994,0.0019531249999999991,0.0012569754464285719,0.0017852492559523826,0.002050170898437501,0.002296874999999998,0.0017179987980769245,0.0018951056985294086,0.0011877441406249974,0.0021738281249999943,0.0016351318359375006,0.0015482271634615385,0.0017441406249999922,0.0014557756696428547,0.0018632812499999988,0.0020996093750000016,0.0014746093750000002,0.002019230769230771,0.002226562500000002,0.0017265624999999991,0.0019619605654761915,0.0020886230468750012,0.0015877278645833328,0.002265249399038463,0.0016503906250000015,0.0016450639204545455,0.0017358398437499947,0.0017114257812500004,0.0019737830528846166,0.0019437349759615407,0.0016357421874999972,0.0020143479567307715,0.001854073660714283,0.0018915264423076937,0.0014677734374999975,0.0016596679687499946,0.0017312282986111113,0.001603064903846154,0.0016158854166666674,0.0016619873046875013,0.0019492187499999937,0.0020747514204545476,0.002173978365384619,0.001159319196428572,0.00166775173611111,0.002424504206730767,0.001635131835937501,0.0014385516826923078,0.0012858072916666651,0.0011610243055555547,0.001958383413461541,0.0017022235576923078,0.0018261718750000018,0.0017504882812499933,0.00173540900735294,0.0019160156250000004,0.001266601562499998,0.0015207741477272726,0.0020249023437499936,0.0016162109374999983,0.0017622070312499946,0.00208122702205882,0.0020865885416666654,0.0018572443181818147,0.0015794270833333346,0.0014215087890624997,0.001749348958333333,0.0019095552884615414,0.0022954644097222254,0.0023155381944444456,0.0017163085937499944,0.0014756944444444427,0.001997680664062502,0.001531901041666666
